video_id,feature,n_frames,open_mean,closed_mean,gap_open_minus_closed,separation_rough,acc_if_open_high,best_acc_allow_flip,direction
test2,center_dark_ratio_adapt,623,0.20756204276934087,0.1629147752117888,0.04464726755755208,1.1490990929078913,0.7014446227929374,0.7014446227929374,open_high
test3,center_dark_ratio_adapt,635,0.2698302654531272,0.1753691564429217,0.09446110901020552,2.951691032053239,0.9118110236220472,0.9118110236220472,open_high
11,center_dark_ratio_fixed,1110,0.26670639439637767,0.2198879816429305,0.04681841275344717,1.7949419535470583,0.8279279279279279,0.8279279279279279,open_high
22,center_dark_ratio_fixed,924,0.24853890499587855,0.10881270980845213,0.1397261951874264,3.2283210149688637,0.9404761904761905,0.9404761904761905,open_high
WIN_20260414_20_31_10_Pro,center_dark_ratio_fixed,729,0.26382438753584636,0.24445579785736427,0.019368589678482095,0.28589954782496535,0.5089163237311386,0.5089163237311386,open_high
WIN_20260414_21_29_13_Pro,center_dark_ratio_fixed,642,0.6132206662505717,0.4735019058641513,0.1397187603864204,1.916190435301977,0.8426791277258567,0.8426791277258567,open_high
test1,center_dark_ratio_fixed,385,0.2909398717996053,0.29904601416323484,-0.008106142363629554,-0.20664480697550425,0.43376623376623374,0.5662337662337662,closed_high
test2,center_dark_ratio_fixed,623,0.27465356417431674,0.2718498612420265,0.002803702932290264,0.060272608603625086,0.5264847512038523,0.5264847512038523,open_high
test3,center_dark_ratio_fixed,635,0.1106174904569991,0.06715421112756266,0.043463279329436444,1.3239242427270816,0.7622047244094489,0.7622047244094489,open_high
11,col_run_max_fixed,1110,0.7735587669411199,0.4689817517064708,0.30457701523464914,4.816233763469441,0.981081081081081,0.981081081081081,open_high
22,col_run_max_fixed,924,0.7350017851564243,0.35353260065674635,0.381469184499678,3.973055287021354,0.9426406926406926,0.9426406926406926,open_high
WIN_20260414_20_31_10_Pro,col_run_max_fixed,729,0.6593600050544727,0.46188058395505205,0.19747942109942063,2.0120205293918536,0.8257887517146777,0.8257887517146777,open_high
WIN_20260414_21_29_13_Pro,col_run_max_fixed,642,0.864517051927339,0.8922077922077921,-0.027690740280453152,-0.39752827116584,0.37538940809968846,0.6246105919003115,closed_high
test1,col_run_max_fixed,385,0.671102498649127,0.5392214799588899,0.13188101869023705,2.2072653349743794,0.9194805194805195,0.9194805194805195,open_high
test2,col_run_max_fixed,623,0.6632553433003958,0.530889971139971,0.13236537216042477,1.5100968869311162,0.8378812199036918,0.8378812199036918,open_high
test3,col_run_max_fixed,635,0.4631237890202435,0.16866608972461464,0.2944576992956288,2.7643045645657804,0.8881889763779528,0.8881889763779528,open_high
11,col_run_mean_fixed,1110,0.24804140899045807,0.21955374081151763,0.02848766817894044,1.0954295087322663,0.7162162162162162,0.7162162162162162,open_high
22,col_run_mean_fixed,924,0.24219207773379323,0.107765614426034,0.13442646330775923,3.1305958847967794,0.9404761904761905,0.9404761904761905,open_high
WIN_20260414_20_31_10_Pro,col_run_mean_fixed,729,0.2592794812313983,0.24444428648780128,0.014835194743597041,0.21591505360206656,0.4924554183813443,0.5075445816186557,open_high
WIN_20260414_21_29_13_Pro,col_run_mean_fixed,642,0.594322108235146,0.4592204076510851,0.13510170058406085,1.8283212773540591,0.8317757009345794,0.8317757009345794,open_high
test1,col_run_mean_fixed,385,0.2819861336547723,0.2990160381440502,-0.01702990448927788,-0.42842336193559555,0.3922077922077922,0.6077922077922078,closed_high
test2,col_run_mean_fixed,623,0.27159917250815485,0.27174469202007595,-0.00014551951192109946,-0.003121809843547221,0.5136436597110754,0.5136436597110754,closed_high
test3,col_run_mean_fixed,635,0.09961156020198594,0.06669151320025106,0.032920047001734884,1.0682622908004538,0.7165354330708661,0.7165354330708661,open_high
11,col_run_topk_adapt,1110,0.6326386040216323,0.3909993872034219,0.24163921681821038,5.279342209421597,0.9801801801801802,0.9801801801801802,open_high
22,col_run_topk_adapt,924,0.0023409709628078885,0.0021685978651706543,0.0001723730976372342,0.03565972028076516,0.5422077922077922,0.5422077922077922,open_high
WIN_20260414_20_31_10_Pro,col_run_topk_adapt,729,0.5662936902333682,0.3168035989471253,0.2494900912862429,3.0271816884336906,0.906721536351166,0.906721536351166,open_high
