rank_score,C,class_weight,multi_class,fit_seconds,val_accuracy,val_macro_f1,val_weighted_f1,val_blink_precision,val_blink_recall,val_blink_f1,val_open_f1,val_closed_f1,val_confusion_matrix
0.5546052263332344,0.3,"{0: 1.0, 1: 2.2, 2: 1.2}",ovr,0.06959152221679688,0.8075191951284088,0.7215258588828442,0.7993438317390236,0.7606263982102909,0.4467805519053876,0.5629139072847682,0.8779123951537745,0.7237512742099899,"[[2355, 93, 198], [363, 340, 58], [1, 14, 355]]"
0.5544035744867399,0.1,"{0: 1.0, 1: 2.2, 2: 1.2}",ovr,0.05332589149475098,0.806989674344718,0.7208955285997295,0.7989064288696528,0.7606263982102909,0.4467805519053876,0.5629139072847682,0.8774939399589782,0.7222787385554426,"[[2353, 93, 200], [363, 340, 58], [1, 14, 355]]"
0.5532542603390141,0.03,"{0: 1.0, 1: 2.2, 2: 1.2}",ovr,0.057060956954956055,0.8061953931691819,0.7191628069045337,0.7982670709885644,0.7617977528089888,0.4454664914586071,0.5621890547263682,0.8774025004665049,0.717896865520728,"[[2351, 92, 203], [361, 339, 61], [1, 14, 355]]"
0.5530794142449358,30.0,"{0: 1.0, 1: 3.5, 2: 0.8}",crammer_singer,17.334676027297974,0.7116759332803813,0.6905443539195958,0.726371134907837,0.4229787234042553,0.6530880420499343,0.5134297520661157,0.7804255319148936,0.7777777777777778,"[[1834, 665, 147], [220, 497, 44], [0, 13, 357]]"
0.5518849060325729,0.03,"{0: 1.0, 1: 3.5, 2: 0.8}",crammer_singer,0.21645379066467285,0.7119406936722267,0.679450962161266,0.726081938345355,0.43544078361531613,0.6425755584756899,0.5191082802547771,0.7843803056027164,0.7348643006263048,"[[1848, 616, 182], [218, 489, 54], [0, 18, 352]]"
0.551870833998153,30.0,"{0: 1.0, 1: 3.5, 2: 1.0}",crammer_singer,18.499140977859497,0.7153825787662166,0.6890150117690917,0.7291223012898425,0.43109540636042404,0.6412614980289093,0.5155837295298468,0.78536688517657,0.7660944206008584,"[[1857, 631, 158], [226, 488, 47], [0, 13, 357]]"
0.5516993871339612,0.03,"{0: 1.0, 1: 3.5, 2: 0.7}",crammer_singer,0.10342288017272949,0.7111464124966905,0.6816157931219289,0.7256736790914105,0.43006993006993005,0.6465177398160316,0.5165354330708661,0.7830890163586148,0.7452229299363057,"[[1843, 633, 170], [218, 492, 51], [0, 19, 351]]"
0.5513500146296171,10.0,"{0: 1.0, 1: 3.5, 2: 0.7}",crammer_singer,6.233445882797241,0.7087635689700821,0.6882077128212819,0.7238392128119958,0.41954507160909854,0.6544021024967148,0.5112936344969199,0.7777303754266212,0.775599128540305,"[[1823, 675, 148], [219, 498, 44], [0, 14, 356]]"
0.5504867951047817,1.0,"{0: 1.0, 1: 3.5, 2: 0.7}",crammer_singer,1.0161290168762207,0.7063807254434736,0.6854524553095099,0.7216560850494134,0.41827326068734283,0.6557161629434954,0.510747185261003,0.7755451047456178,0.7700650759219089,"[[1814, 679, 153], [218, 499, 44], [0, 15, 355]]"
0.5502156720784316,0.3,"{0: 1.0, 1: 3.5, 2: 0.7}",crammer_singer,0.6681971549987793,0.706645485835319,0.6853008616392509,0.7218292319097546,0.4188393608074012,0.6544021024967148,0.5107692307692308,0.7759025849177527,0.7692307692307693,"[[1816, 676, 154], [219, 498, 44], [0, 15, 355]]"
0.5500836636570587,1.0,"{0: 1.0, 1: 3.5, 2: 0.8}",crammer_singer,1.0306572914123535,0.7055864442679375,0.6834213655042157,0.7206694480168153,0.41989881956155145,0.6544021024967148,0.5115562403697997,0.7747593582887701,0.7639484978540773,"[[1811, 674, 161], [218, 498, 45], [0, 14, 356]]"
0.5495757076145238,0.1,"{0: 1.0, 1: 3.5, 2: 0.8}",crammer_singer,0.20701909065246582,0.7069102462271644,0.6809133323670342,0.7216833117715337,0.42439862542955326,0.6491458607095927,0.5132467532467533,0.7773745997865529,0.7521186440677966,"[[1821, 655, 170], [218, 494, 49], [0, 15, 355]]"
0.5495049348999135,0.1,"{0: 1.0, 1: 3.5, 2: 1.0}",crammer_singer,0.1762256622314453,0.7087635689700821,0.6797391498652946,0.723114534973585,0.4294478527607362,0.6438896189224704,0.5152471083070452,0.7799787007454739,0.7439916405433646,"[[1831, 637, 178], [218, 490, 53], [0, 14, 356]]"
0.5492552281212332,0.1,"{0: 1.0, 1: 3.5, 2: 0.7}",crammer_singer,0.20080971717834473,0.7063807254434736,0.6834728289708542,0.7214541417507132,0.41998306519898393,0.6517739816031537,0.5108135942327497,0.7761640324647586,0.7634408602150538,"[[1817, 670, 159], [219, 496, 46], [0, 15, 355]]"
0.5492160178387646,0.3,"{0: 1.0, 1: 3.5, 2: 1.0}",crammer_singer,0.561882734298706,0.7077045274027005,0.6801003420277278,0.7220928116044766,0.42770034843205573,0.6452036793692509,0.5144054478784704,0.7782515991471215,0.7476439790575916,"[[1825, 644, 177], [219, 491, 51], [0, 13, 357]]"
0.5489727543576387,0.3,"{0: 1.0, 1: 3.5, 2: 0.8}",crammer_singer,0.6013774871826172,0.7061159650516283,0.682379384326098,0.7210321900166683,0.42127659574468085,0.6504599211563732,0.5113636363636364,0.7759025849177527,0.759871931696905,"[[1816, 666, 164], [219, 495, 47], [0, 14, 356]]"
0.5486948754570916,10.0,"{0: 1.0, 1: 3.5, 2: 1.0}",crammer_singer,6.6524574756622314,0.7071750066190098,0.6809244976548857,0.7217941583535661,0.42487046632124353,0.6465177398160316,0.5127670661803022,0.7776355100298762,0.7523709167544784,"[[1822, 653, 171], [218, 492, 51], [0, 13, 357]]"
0.5482989190115037,10.0,"{0: 1.0, 1: 3.5, 2: 0.8}",crammer_singer,6.290266513824463,0.7005559968228753,0.6805592710454951,0.7163117802370129,0.41384995877988456,0.6596583442838371,0.5086119554204661,0.7694294940796556,0.7636363636363637,"[[1787, 698, 161], [212, 502, 47], [0, 13, 357]]"
0.5478811597349613,1.0,"{0: 1.0, 1: 3.5, 2: 1.0}",crammer_singer,1.0546104907989502,0.706645485835319,0.6800853626433817,0.721237737777422,0.42474048442906576,0.6452036793692509,0.5122587376108503,0.7772087067861716,0.750788643533123,"[[1821, 652, 173], [219, 491, 51], [0, 13, 357]]"
