config_id,feature_pair_name,feature_names,dataset_rule_name,central_size,min_closed_in_central,open_step,eyeblink8_policy,C,class_weight,input_dim,train_samples,val_samples,test_samples,train_closed,val_closed,test_closed,best_threshold,val_threshold_selected_by,train_tuned_accuracy,train_tuned_macro_f1,train_tuned_nonclosed_precision,train_tuned_nonclosed_recall,train_tuned_nonclosed_f1,train_tuned_closed_precision,train_tuned_closed_recall,train_tuned_closed_f1,train_tuned_false_closed_rate,train_tuned_missed_closed_rate,train_tuned_tn,train_tuned_fp,train_tuned_fn,train_tuned_tp,train_tuned_threshold,train_tuned_project_score,val_tuned_accuracy,val_tuned_macro_f1,val_tuned_nonclosed_precision,val_tuned_nonclosed_recall,val_tuned_nonclosed_f1,val_tuned_closed_precision,val_tuned_closed_recall,val_tuned_closed_f1,val_tuned_false_closed_rate,val_tuned_missed_closed_rate,val_tuned_tn,val_tuned_fp,val_tuned_fn,val_tuned_tp,val_tuned_threshold,val_tuned_project_score,test_tuned_accuracy,test_tuned_macro_f1,test_tuned_nonclosed_precision,test_tuned_nonclosed_recall,test_tuned_nonclosed_f1,test_tuned_closed_precision,test_tuned_closed_recall,test_tuned_closed_f1,test_tuned_false_closed_rate,test_tuned_missed_closed_rate,test_tuned_tn,test_tuned_fp,test_tuned_fn,test_tuned_tp,test_tuned_threshold,test_tuned_project_score,train_zero_accuracy,train_zero_macro_f1,train_zero_nonclosed_precision,train_zero_nonclosed_recall,train_zero_nonclosed_f1,train_zero_closed_precision,train_zero_closed_recall,train_zero_closed_f1,train_zero_false_closed_rate,train_zero_missed_closed_rate,train_zero_tn,train_zero_fp,train_zero_fn,train_zero_tp,train_zero_threshold,train_zero_project_score,val_zero_accuracy,val_zero_macro_f1,val_zero_nonclosed_precision,val_zero_nonclosed_recall,val_zero_nonclosed_f1,val_zero_closed_precision,val_zero_closed_recall,val_zero_closed_f1,val_zero_false_closed_rate,val_zero_missed_closed_rate,val_zero_tn,val_zero_fp,val_zero_fn,val_zero_tp,val_zero_threshold,val_zero_project_score,test_zero_accuracy,test_zero_macro_f1,test_zero_nonclosed_precision,test_zero_nonclosed_recall,test_zero_nonclosed_f1,test_zero_closed_precision,test_zero_closed_recall,test_zero_closed_f1,test_zero_false_closed_rate,test_zero_missed_closed_rate,test_zero_tn,test_zero_fp,test_zero_fn,test_zero_tp,test_zero_threshold,test_zero_project_score,rank_score,status,dataset_cache_dir
200,col_run_max_fixed+col_run_topk_adapt,col_run_max_fixed+col_run_topk_adapt,std_7_6_openonly,7,6,3,open_only,3.0,"non_closed:1,closed:5",30,19778,3026,1775,2292,370,367,0.4301892716160741,max_closed_recall_under_false_closed_constraint,0.9631408635858024,0.8997998792983644,0.9650330243658767,0.9943383278051012,0.979466523955722,0.9437819420783645,0.725130890052356,0.8201332346410067,0.005661672194898776,0.27486910994764396,17387,99,630,1662,0.4301892716160741,0.8281565271404042,0.9970257766027759,0.9931434130415133,1.0,0.9966114457831325,0.9983028474448425,0.9762532981530343,1.0,0.9879839786381842,0.00338855421686747,0.0,2647,9,0,370,0.4301892716160741,0.9961485685606569,0.8383098591549296,0.6396005379550492,0.8326409495548961,0.9964488636363636,0.9072098286453282,0.9444444444444444,0.23160762942779292,0.37199124726477023,0.0035511363636363635,0.7683923705722071,1403,5,282,85,0.4301892716160741,0.4872320006505049,0.9419051471331783,0.8611560489476555,0.9701294964028777,0.9639711769415532,0.9670405324001033,0.7378277153558053,0.7735602094240838,0.7552715654952077,0.036028823058446756,0.22643979057591623,16856,630,519,1773,0.0,0.8264182742429607,0.9689358889623265,0.9346378014491434,1.0,0.9646084337349398,0.9819854350325796,0.7974137931034483,1.0,0.8872901678657074,0.035391566265060244,0.0,2562,94,0,370,0.0,0.9629427722166728,0.8580281690140845,0.7305071021289518,0.8639798488664987,0.9744318181818182,0.9158878504672897,0.8074866310160428,0.4114441416893733,0.5451263537906137,0.02556818181818182,0.5885558583106267,1372,36,216,151,0.0,0.6079066008909642,0.9961485685606569,ok,work_autotune_binary_30d\dataset_cache\ds_bd8b886f5d6a_col_run_max_fixed_col_run_topk_adapt_std_7_6_openonly
201,col_run_topk_fixed+vertical_contrast,col_run_topk_fixed+vertical_contrast,std_7_6_openstep3_blinkasnonclosed,7,6,3,open_blink_as_nonclosed,0.03,balanced,30,24168,4012,2376,2292,370,367,1.50641282411948,max_closed_recall_under_false_closed_constraint,0.9782356835484939,0.930063004191147,0.9776286353467561,0.9988114829036386,0.9881065436620993,0.9856985698569857,0.7818499127399651,0.8720194647201946,0.0011885170963613092,0.2181500872600349,21850,26,500,1792,1.50641282411948,0.8684102778599707,0.9970089730807578,0.9911961940874938,1.0,0.9967051070840197,0.9983498349834983,0.9685863874345549,1.0,0.9840425531914894,0.0032948929159802307,0.0,3630,12,0,370,1.50641282411948,0.9951866432130262,0.8817340067340067,0.6854013693976243,0.8850267379679144,0.9885515181682429,0.9339289913002586,0.8257575757575758,0.2970027247956403,0.43687374749499003,0.011448481831757094,0.7029972752043597,1986,23,258,109,1.50641282411948,0.5339728657954601,0.9813389606090699,0.9496340859253112,0.999021754320585,0.9803437557140245,0.9895946288904782,0.8407997038134024,0.9908376963350786,0.9096735429601442,0.019656244285975497,0.009162303664921465,21446,430,21,2271,0.0,0.9683235631226741,0.8432203389830508,0.7230125692935611,1.0,0.8272926963207029,0.9054845980465815,0.37037037037037035,1.0,0.5405405405405406,0.1727073036792971,0.0,3013,629,0,370,0.0,0.841142134203934,0.8253367003367004,0.6591746900810378,0.8933859822309971,0.9009457441513191,0.8971499380421314,0.43142857142857144,0.4114441416893733,0.42119944211994426,0.09905425584868094,0.5885558583106267,1810,199,216,151,0.0,0.560353866924681,0.9951866432130262,ok,work_autotune_binary_30d\dataset_cache\ds_cc3257ac8eb8_col_run_topk_fixed_vertical_contrast_std_7_6_openstep3_blinkasnonclosed
202,col_run_topk_fixed+vertical_contrast,col_run_topk_fixed+vertical_contrast,std_7_6_openstep3_blinkasnonclosed,7,6,3,open_blink_as_nonclosed,0.03,"non_closed:1,closed:2",30,24168,4012,2376,2292,370,367,0.8528925504558372,max_closed_recall_under_false_closed_constraint,0.9805941741145316,0.9384153485611526,0.9801282913919167,0.9988114829036386,0.9893816930426317,0.9861333333333333,0.8067190226876091,0.8874490040796736,0.0011885170963613092,0.1932809773123909,21850,26,443,1849,0.8528925504558372,0.8835862771143334,0.9970089730807578,0.9911961940874938,1.0,0.9967051070840197,0.9983498349834983,0.9685863874345549,1.0,0.9840425531914894,0.0032948929159802307,0.0,3630,12,0,370,0.8528925504558372,0.9951866432130262,0.8766835016835017,0.6719665524323983,0.8823529411764706,0.9855649576903932,0.9311074535621914,0.7803030303030303,0.28065395095367845,0.4128256513026052,0.01443504230960677,0.7193460490463215,1980,29,264,103,0.8528925504558372,0.5197244276491044,0.9883730552797088,0.9667919603015938,0.9958668197474168,0.9912689705613458,0.9935625758860049,0.9201838696197242,0.9607329842931938,0.9400213447171825,0.008731029438654232,0.03926701570680628,21685,191,90,2202,0.0,0.9649452308121025,0.9165004985044866,0.8200818588587282,1.0,0.9080175727622186,0.9517916246942006,0.524822695035461,1.0,0.6883720930232557,0.09198242723778144,0.0,3307,335,0,370,0.0,0.8988757002776777,0.843013468013468,0.6779592837870984,0.8955512572533849,0.9218516674962668,0.9085111601667892,0.4902597402597403,0.4114441416893733,0.4474074074074074,0.0781483325037332,0.5885558583106267,1852,157,216,151,0.0,0.5722231651280022,0.9951866432130262,ok,work_autotune_binary_30d\dataset_cache\ds_cc3257ac8eb8_col_run_topk_fixed_vertical_contrast_std_7_6_openstep3_blinkasnonclosed
203,col_run_topk_fixed+vertical_contrast,col_run_topk_fixed+vertical_contrast,std_7_6_openstep3_blinkasnonclosed,7,6,3,open_blink_as_nonclosed,0.03,"non_closed:1,closed:3",30,24168,4012,2376,2292,370,367,1.034910936762495,max_closed_recall_under_false_closed_constraint,0.9804700430321086,0.9379809761213762,0.9799964119124507,0.9988114829036386,0.989314497871955,0.9861111111111112,0.8054101221640488,0.8866474543707974,0.0011885170963613092,0.19458987783595114,21850,26,446,1846,1.034910936762495,0.8827901649344445,0.9970089730807578,0.9911961940874938,1.0,0.9967051070840197,0.9983498349834983,0.9685863874345549,1.0,0.9840425531914894,0.0032948929159802307,0.0,3630,12,0,370,1.034910936762495,0.9951866432130262,0.8796296296296297,0.6803687676387582,0.884083816317432,0.987058237929318,0.9327375352775165,0.8045112781954887,0.29155313351498635,0.42799999999999994,0.012941762070681932,0.7084468664850136,1983,26,260,107,1.034910936762495,0.5288843111953592,0.9868421052631579,0.9631134058175795,0.9972780955895921,0.9881605412324008,0.9926983835415136,0.8960674157303371,0.9742582897033158,0.9335284280936454,0.011839458767599195,0.02574171029668412,21617,259,59,2233,0.0,0.968700283990535,0.8923230309072782,0.7841760159710227,1.0,0.8813838550247117,0.9369527145359019,0.4613466334164589,1.0,0.6313993174061434,0.1186161449752883,0.0,3210,432,0,370,0.0,0.8778218718100684,0.8375420875420876,0.6719865867057316,0.8948905109489051,0.9153807864609258,0.9050196850393701,0.470404984423676,0.4114441416893733,0.4389534883720931,0.08461921353907417,0.5885558583106267,1839,170,216,151,0.0,0.5684663616493635,0.9951866432130262,ok,work_autotune_binary_30d\dataset_cache\ds_cc3257ac8eb8_col_run_topk_fixed_vertical_contrast_std_7_6_openstep3_blinkasnonclosed
204,col_run_topk_fixed+vertical_contrast,col_run_topk_fixed+vertical_contrast,std_7_6_openstep3_blinkasnonclosed,7,6,3,open_blink_as_nonclosed,0.03,"non_closed:1,closed:5",30,24168,4012,2376,2292,370,367,1.2552038568218031,max_closed_recall_under_false_closed_constraint,0.9797666335650447,0.9355086656919458,0.9792497647111549,0.9988114829036386,0.9889338975763199,0.9859838274932614,0.7979930191972077,0.8820834338075717,0.0011885170963613092,0.2020069808027923,21850,26,463,1829,1.2552038568218031,0.8782734034289962,0.9970089730807578,0.9911961940874938,1.0,0.9967051070840197,0.9983498349834983,0.9685863874345549,1.0,0.9840425531914894,0.0032948929159802307,0.0,3630,12,0,370,1.2552038568218031,0.9951866432130262,0.8800505050505051,0.6842686858749449,0.8851653261840929,0.9860627177700348,0.9328938073934542,0.7971014492753623,0.2997275204359673,0.43564356435643564,0.013937282229965157,0.7002724795640327,1981,28,257,110,1.2552038568218031,0.5342901995786467,0.9846491228070176,0.9576805234755121,0.9981468612462359,0.9848692631194003,0.9914636110535884,0.8718544328300426,0.9825479930191972,0.9238974358974359,0.015130736880599745,0.017452006980802792,21545,331,40,2252,0.0,0.9692411695622366,0.8736291126620139,0.7593061772335056,1.0,0.8607907742998353,0.9251881363435148,0.4218928164196123,1.0,0.5934242181234963,0.13920922570016475,0.0,3135,507,0,370,0.0,0.8630330230251927,0.8324915824915825,0.6666027358623607,0.8942731277533039,0.9094076655052264,0.90177690029615,0.45345345345345345,0.4114441416893733,0.4314285714285714,0.09059233449477352,0.5885558583106267,1827,182,216,151,0.0,0.5650662297480211,0.9951866432130262,ok,work_autotune_binary_30d\dataset_cache\ds_cc3257ac8eb8_col_run_topk_fixed_vertical_contrast_std_7_6_openstep3_blinkasnonclosed
205,col_run_topk_fixed+vertical_contrast,col_run_topk_fixed+vertical_contrast,std_7_6_openstep3_blinkasnonclosed,7,6,3,open_blink_as_nonclosed,0.1,balanced,30,24168,4012,2376,2292,370,367,1.5830325902054505,max_closed_recall_under_false_closed_constraint,0.9781115524660708,0.9295864136602513,0.977454708118989,0.9988571950996525,0.9880400623996743,0.9862107004964148,0.7801047120418848,0.8711327649208283,0.0011428049003474126,0.2198952879581152,21851,25,504,1788,1.5830325902054505,0.8674057569089533,0.9970089730807578,0.9911961940874938,1.0,0.9967051070840197,0.9983498349834983,0.9685863874345549,1.0,0.9840425531914894,0.0032948929159802307,0.0,3630,12,0,370,1.5830325902054505,0.9951866432130262,0.8813131313131313,0.6837221948442572,0.8846325167037862,0.9885515181682429,0.9337094499294782,0.8244274809160306,0.29427792915531337,0.4337349397590362,0.011448481831757094,0.7057220708446866,1986,23,259,108,1.5830325902054505,0.5319400516862465,0.9819596160211851,0.9511620353341796,0.9989759821262335,0.9810751508502469,0.9899446494464945,0.84575260804769,0.9904013961605584,0.9123794212218649,0.018924849149753155,0.009598603839441536,21462,414,22,2270,0.0,0.9689849786924164,0.8472083748753739,0.7275212353655268,1.0,0.8316858868753432,0.9081097286763603,0.37639877924720244,1.0,0.5469327420546933,0.16831411312465677,0.0,3029,613,0,370,0.0,0.843881335756378,0.8265993265993266,0.6604692397018243,0.893543617545589,0.9024390243902439,0.8979692917285785,0.43515850144092216,0.4114441416893733,0.42296918767506997,0.0975609756097561,0.5885558583106267,1813,196,216,151,0.0,0.5611768947298922,0.9951866432130262,ok,work_autotune_binary_30d\dataset_cache\ds_cc3257ac8eb8_col_run_topk_fixed_vertical_contrast_std_7_6_openstep3_blinkasnonclosed
206,col_run_topk_fixed+vertical_contrast,col_run_topk_fixed+vertical_contrast,std_7_6_openstep3_blinkasnonclosed,7,6,3,open_blink_as_nonclosed,0.1,"non_closed:1,closed:2",30,24168,4012,2376,2292,370,367,0.9091436247757246,max_closed_recall_under_false_closed_constraint,0.9806769281694803,0.9386513012304603,0.980130074007625,0.9989029072956664,0.9894274524008965,0.98718633208756,0.8067190226876091,0.8878751500600239,0.0010970927043335162,0.1932809773123909,21852,24,443,1849,0.9091436247757246,0.8837156744236531,0.9970089730807578,0.9911961940874938,1.0,0.9967051070840197,0.9983498349834983,0.9685863874345549,1.0,0.9840425531914894,0.0032948929159802307,0.0,3630,12,0,370,0.9091436247757246,0.9951866432130262,0.8766835016835017,0.6719665524323983,0.8823529411764706,0.9855649576903932,0.9311074535621914,0.7803030303030303,0.28065395095367845,0.4128256513026052,0.01443504230960677,0.7193460490463215,1980,29,264,103,0.9091436247757246,0.5197244276491044,0.9884144323071831,0.9669038321330814,0.9958670095518002,0.9913146827573597,0.9935856318152663,0.9205685618729097,0.9607329842931938,0.9402220324508966,0.008685317242640336,0.03926701570680628,21686,190,90,2202,0.0,0.9650068507776599,0.9174975074775673,0.8216688468378386,1.0,0.9091158704008786,0.9523946497914569,0.5278174037089871,1.0,0.6909430438842203,0.09088412959912136,0.0,3311,331,0,370,0.0,0.8997984000303765,0.8425925925925926,0.6774944689944313,0.895500725689405,0.9213539074166252,0.9082433758586851,0.4886731391585761,0.4114441416893733,0.4467455621301776,0.07864609258337481,0.5885558583106267,1851,158,216,151,0.0,0.5719313733619559,0.9951866432130262,ok,work_autotune_binary_30d\dataset_cache\ds_cc3257ac8eb8_col_run_topk_fixed_vertical_contrast_std_7_6_openstep3_blinkasnonclosed
207,col_run_topk_fixed+vertical_contrast,col_run_topk_fixed+vertical_contrast,std_7_6_openstep3_blinkasnonclosed,7,6,3,open_blink_as_nonclosed,0.1,"non_closed:1,closed:3",30,24168,4012,2376,2292,370,367,1.0926445614671019,max_closed_recall_under_false_closed_constraint,0.9803459119496856,0.9375460303432022,0.9798645679178438,0.9988114829036386,0.9892473118279569,0.9860888175494917,0.8041012216404887,0.8858447488584476,0.0011885170963613092,0.19589877835951133,21850,26,449,1843,1.0926445614671019,0.8819937647163552,0.9970089730807578,0.9911961940874938,1.0,0.9967051070840197,0.9983498349834983,0.9685863874345549,1.0,0.9840425531914894,0.0032948929159802307,0.0,3630,12,0,370,1.0926445614671019,0.9951866432130262,0.8796296296296297,0.679235984842048,0.8837416481069043,0.9875559980089597,0.9327691584391161,0.8091603053435115,0.2888283378746594,0.4257028112449799,0.012444001991040319,0.7111716621253406,1984,25,261,106,1.0926445614671019,0.5271865703005453,0.9869248593181066,0.9633180926896014,0.9972324723247232,0.9882976778204425,0.9927449719900817,0.8971061093247589,0.9738219895287958,0.9338912133891213,0.011702322179557505,0.02617801047120419,21620,256,60,2232,0.0,0.9686267313983352,0.8925722831505484,0.7845231750373807,1.0,0.8816584294343767,0.9371078359842404,0.46192259675405745,1.0,0.6319385140905209,0.11834157056562328,0.0,3211,431,0,370,0.0,0.8780270980079297,0.8383838383838383,0.6728957621977889,0.8949927078269324,0.9163763066202091,0.9055582882439743,0.47335423197492166,0.4114441416893733,0.4402332361516035,0.08362369337979095,0.5885558583106267,1841,168,216,151,0.0,0.5690392629465582,0.9951866432130262,ok,work_autotune_binary_30d\dataset_cache\ds_cc3257ac8eb8_col_run_topk_fixed_vertical_contrast_std_7_6_openstep3_blinkasnonclosed
208,col_run_topk_fixed+vertical_contrast,col_run_topk_fixed+vertical_contrast,std_7_6_openstep3_blinkasnonclosed,7,6,3,open_blink_as_nonclosed,0.1,"non_closed:1,closed:5",30,24168,4012,2376,2292,370,367,1.3046504888841366,max_closed_recall_under_false_closed_constraint,0.9796425024826216,0.9350704472445964,0.9791181215271554,0.9988114829036386,0.9888667632150616,0.9859611231101512,0.7966841186736475,0.8812741312741312,0.0011885170963613092,0.20331588132635253,21850,26,466,1826,1.3046504888841366,0.8774753591239082,0.9970089730807578,0.9911961940874938,1.0,0.9967051070840197,0.9983498349834983,0.9685863874345549,1.0,0.9840425531914894,0.0032948929159802307,0.0,3630,12,0,370,1.3046504888841366,0.9951866432130262,0.8800505050505051,0.6842686858749449,0.8851653261840929,0.9860627177700348,0.9328938073934542,0.7971014492753623,0.2997275204359673,0.43564356435643564,0.013937282229965157,0.7002724795640327,1981,28,257,110,1.3046504888841366,0.5342901995786467,0.9848146309169149,0.9580909964614908,0.9981010606271131,0.9850978240994698,0.9915568132146226,0.8734963135428793,0.9821116928446771,0.924625179708359,0.014902175900530262,0.01788830715532286,21550,326,41,2251,0.0,0.9692818028485507,0.8761216350947159,0.7624966365986426,1.0,0.8635365183964855,0.9267717695594518,0.42675893886966554,1.0,0.5982215036378334,0.13646348160351454,0.0,3145,497,0,370,0.0,0.8649398565447007,0.8333333333333334,0.667491727014813,0.8943765281173595,0.9104031856645097,0.9023186975826345,0.4561933534743202,0.4114441416893733,0.43266475644699137,0.0895968143354903,0.5885558583106267,1829,180,216,151,0.0,0.5656285597631312,0.9951866432130262,ok,work_autotune_binary_30d\dataset_cache\ds_cc3257ac8eb8_col_run_topk_fixed_vertical_contrast_std_7_6_openstep3_blinkasnonclosed
209,col_run_topk_fixed+vertical_contrast,col_run_topk_fixed+vertical_contrast,std_7_6_openstep3_blinkasnonclosed,7,6,3,open_blink_as_nonclosed,0.3,balanced,30,24168,4012,2376,2292,370,367,1.6103804603998566,max_closed_recall_under_false_closed_constraint,0.9780701754385965,0.9294377122646249,0.9774109858650921,0.9988571950996525,0.9880177247241815,0.9862030905077263,0.7796684118673648,0.8708576998050682,0.0011428049003474126,0.22033158813263526,21851,25,505,1787,1.6103804603998566,0.86713842178393,0.9970089730807578,0.9911961940874938,1.0,0.9967051070840197,0.9983498349834983,0.9685863874345549,1.0,0.9840425531914894,0.0032948929159802307,0.0,3630,12,0,370,1.6103804603998566,0.9951866432130262,0.8813131313131313,0.6825961072034925,0.8842901646639965,0.9890492782478845,0.9337406015037593,0.8294573643410853,0.29155313351498635,0.43145161290322587,0.010950721752115481,0.7084468664850136,1987,22,260,107,1.6103804603998566,0.5302457291075031,0.9821251241310824,0.951558374830452,0.9989297347603536,0.9813037118303163,0.9900382788359544,0.8472740851381628,0.9899650959860384,0.9130784708249496,0.018696288169683672,0.010034904013961605,21467,409,23,2269,0.0,0.9690184811496134,0.8484546360917248,0.7289444629151236,1.0,0.8330587589236683,0.908927501497903,0.3783231083844581,1.0,0.5489614243323443,0.16694124107633168,0.0,3034,608,0,370,0.0,0.8447448580176101,0.827020202020202,0.6609022757427843,0.8935960591133005,0.9029367844698856,0.8982421391433525,0.43641618497109824,0.4114441416893733,0.423562412342216,0.09706321553011449,0.5885558583106267,1814,195,216,151,0.0,0.5614520376540844,0.9951866432130262,ok,work_autotune_binary_30d\dataset_cache\ds_cc3257ac8eb8_col_run_topk_fixed_vertical_contrast_std_7_6_openstep3_blinkasnonclosed
210,col_run_topk_fixed+vertical_contrast,col_run_topk_fixed+vertical_contrast,std_7_6_openstep3_blinkasnonclosed,7,6,3,open_blink_as_nonclosed,0.3,"non_closed:1,closed:2",30,24168,4012,2376,2292,370,367,0.9264162090932031,max_closed_recall_under_false_closed_constraint,0.9807183051969547,0.9388225762322259,0.9802171182486991,0.9988571950996525,0.9894493751132042,0.9866737739872068,0.8075916230366492,0.8881957773512476,0.0011428049003474126,0.19240837696335078,21851,25,441,1851,0.9264162090932031,0.8841815512355551,0.9970089730807578,0.9911961940874938,1.0,0.9967051070840197,0.9983498349834983,0.9685863874345549,1.0,0.9840425531914894,0.0032948929159802307,0.0,3630,12,0,370,0.9264162090932031,0.9951866432130262,0.877104377104377,0.6725066698387344,0.8824053452115813,0.9860627177700348,0.9313587212035732,0.7862595419847328,0.28065395095367845,0.41365461847389556,0.013937282229965157,0.7193460490463215,1981,28,264,103,0.9264162090932031,0.5200563482219935,0.9883316782522343,0.9666547201091445,0.9957755533106805,0.9913146827573597,0.993540110871856,0.9205020920502092,0.9598603839441536,0.9397693293464331,0.008685317242640336,0.04013961605584642,21686,190,92,2200,0.0,0.964496452750135,0.9177467597208375,0.8220670413585673,1.0,0.9093904448105437,0.9525452976704055,0.5285714285714286,1.0,0.691588785046729,0.09060955518945635,0.0,3312,330,0,370,0.0,0.9000298149908316,0.8425925925925926,0.6774944689944313,0.895500725689405,0.9213539074166252,0.9082433758586851,0.4886731391585761,0.4114441416893733,0.4467455621301776,0.07864609258337481,0.5885558583106267,1851,158,216,151,0.0,0.5719313733619559,0.9951866432130262,ok,work_autotune_binary_30d\dataset_cache\ds_cc3257ac8eb8_col_run_topk_fixed_vertical_contrast_std_7_6_openstep3_blinkasnonclosed
211,col_run_topk_fixed+vertical_contrast,col_run_topk_fixed+vertical_contrast,std_7_6_openstep3_blinkasnonclosed,7,6,3,open_blink_as_nonclosed,0.3,"non_closed:1,closed:3",30,24168,4012,2376,2292,370,367,1.1133384036084673,max_closed_recall_under_false_closed_constraint,0.9803045349222111,0.9373736459163594,0.9797775984216662,0.9988571950996525,0.9892254063108334,0.9866023579849946,0.8032286212914486,0.8855218855218854,0.0011428049003474126,0.1967713787085515,21851,25,451,1841,1.1133384036084673,0.881527330612637,0.9970089730807578,0.9911961940874938,1.0,0.9967051070840197,0.9983498349834983,0.9685863874345549,1.0,0.9840425531914894,0.0032948929159802307,0.0,3630,12,0,370,1.1133384036084673,0.9951866432130262,0.8792087542087542,0.6786839609150113,0.8836898395721925,0.987058237929318,0.9325182224312251,0.803030303030303,0.2888283378746594,0.4248496993987976,0.012941762070681932,0.7111716621253406,1983,26,261,106,1.1133384036084673,0.5268486467222823,0.9869662363455809,0.9634409834723704,0.9972784722542553,0.9882976778204425,0.9927677648949604,0.8971474487746083,0.9742582897033158,0.9341142020497804,0.011702322179557505,0.02574171029668412,21620,256,59,2233,0.0,0.9688810929325219,0.8930707876370887,0.7852188090215317,1.0,0.8822075782537068,0.9374179431072209,0.46307884856070086,1.0,0.6330196749358425,0.11779242174629324,0.0,3213,429,0,370,0.0,0.8784382286954241,0.8388047138047138,0.6733516518031011,0.8950437317784257,0.9168740666998507,0.9058273911974429,0.4748427672955975,0.4114441416893733,0.4408759124087591,0.08312593330014932,0.5885558583106267,1842,167,216,151,0.0,0.5693263943221223,0.9951866432130262,ok,work_autotune_binary_30d\dataset_cache\ds_cc3257ac8eb8_col_run_topk_fixed_vertical_contrast_std_7_6_openstep3_blinkasnonclosed
212,col_run_topk_fixed+vertical_contrast,col_run_topk_fixed+vertical_contrast,std_7_6_openstep3_blinkasnonclosed,7,6,3,open_blink_as_nonclosed,0.3,"non_closed:1,closed:5",30,24168,4012,2376,2292,370,367,1.321355463342382,max_closed_recall_under_false_closed_constraint,0.9796425024826216,0.9350704472445964,0.9791181215271554,0.9988114829036386,0.9888667632150616,0.9859611231101512,0.7966841186736475,0.8812741312741312,0.0011885170963613092,0.20331588132635253,21850,26,466,1826,1.321355463342382,0.8774753591239082,0.9970089730807578,0.9911961940874938,1.0,0.9967051070840197,0.9983498349834983,0.9685863874345549,1.0,0.9840425531914894,0.0032948929159802307,0.0,3630,12,0,370,1.321355463342382,0.9951866432130262,0.8800505050505051,0.6842686858749449,0.8851653261840929,0.9860627177700348,0.9328938073934542,0.7971014492753623,0.2997275204359673,0.43564356435643564,0.013937282229965157,0.7002724795640327,1981,28,257,110,1.321355463342382,0.5342901995786467,0.9848560079443893,0.95819756601424,0.9981011485735457,0.9851435362954837,0.9915800128830403,0.8738354037267081,0.9821116928446771,0.9248151191454397,0.014856463704516366,0.01788830715532286,21551,325,41,2251,0.0,0.9693407501138654,0.8761216350947159,0.7624966365986426,1.0,0.8635365183964855,0.9267717695594518,0.42675893886966554,1.0,0.5982215036378334,0.13646348160351454,0.0,3145,497,0,370,0.0,0.8649398565447007,0.8329124579124579,0.6670468227318502,0.8943248532289628,0.9099054255848681,0.9020478657784358,0.45481927710843373,0.4114441416893733,0.43204577968526464,0.09009457441513191,0.5885558583106267,1828,181,216,151,0.0,0.5653471803763515,0.9951866432130262,ok,work_autotune_binary_30d\dataset_cache\ds_cc3257ac8eb8_col_run_topk_fixed_vertical_contrast_std_7_6_openstep3_blinkasnonclosed
213,col_run_topk_fixed+vertical_contrast,col_run_topk_fixed+vertical_contrast,std_7_6_openstep3_blinkasnonclosed,7,6,3,open_blink_as_nonclosed,1.0,balanced,30,24168,4012,2376,2292,370,367,1.6226431624724988,max_closed_recall_under_false_closed_constraint,0.9779874213836478,0.9291401098193118,0.9773235530906164,0.9988571950996525,0.9879730524031288,0.9861878453038674,0.7787958115183246,0.8703071672354948,0.0011428049003474126,0.2212041884816754,21851,25,507,1785,1.6226431624724988,0.8666036512523632,0.9970089730807578,0.9911961940874938,1.0,0.9967051070840197,0.9983498349834983,0.9685863874345549,1.0,0.9840425531914894,0.0032948929159802307,0.0,3630,12,0,370,1.6226431624724988,0.9951866432130262,0.8813131313131313,0.6825961072034925,0.8842901646639965,0.9890492782478845,0.9337406015037593,0.8294573643410853,0.29155313351498635,0.43145161290322587,0.010950721752115481,0.7084468664850136,1987,22,260,107,1.6226431624724988,0.5302457291075031,0.9822078781860312,0.9517654549715857,0.99892983435697,0.9813951362223441,0.9900848551927688,0.8479073243647235,0.9899650959860384,0.9134460547504025,0.01860486377765588,0.010034904013961605,21469,407,23,2269,0.0,0.9691333196450637,0.8489531405782652,0.729515692564839,1.0,0.8336079077429983,0.9092542677448338,0.3790983606557377,1.0,0.549777117384844,0.16639209225700163,0.0,3036,606,0,370,0.0,0.8450912876692941,0.8274410774410774,0.6613360774279675,0.8936484490398818,0.9034345445495271,0.8985148514851484,0.43768115942028984,0.4114441416893733,0.42415730337078655,0.09656545545047288,0.5885558583106267,1815,194,216,151,0.0,0.5617275836613349,0.9951866432130262,ok,work_autotune_binary_30d\dataset_cache\ds_cc3257ac8eb8_col_run_topk_fixed_vertical_contrast_std_7_6_openstep3_blinkasnonclosed
