video_id,feature,n_frames,open_mean,closed_mean,gap_open_minus_closed,separation_rough,acc_if_open_high,best_acc_allow_flip,direction
WIN_20260414_20_31_10_Pro,h_edge_density,729,0.06441516060844928,0.024067167405324476,0.0403479932031248,1.128135694098094,0.7462277091906722,0.7462277091906722,open_high
WIN_20260414_21_29_13_Pro,h_edge_density,642,0.02441399890299022,0.000822363915804417,0.023591634987185802,1.8490251159400248,0.8084112149532711,0.8084112149532711,open_high
test1,h_edge_density,385,0.07637761193569569,0.007863415150232754,0.06851419678546293,2.6502656251049217,0.8727272727272727,0.8727272727272727,open_high
test2,h_edge_density,623,0.07613704525644555,0.05443026247536052,0.021706782781085024,0.3334323963410732,0.7576243980738363,0.7576243980738363,open_high
test3,h_edge_density,626,0.156640312302077,0.05176560419006857,0.10487470811200844,3.702559656611981,0.9361022364217252,0.9361022364217252,open_high
11,largest_blob_area_fixed,1110,0.18786279025225808,0.1437233875535755,0.04413940269868258,0.9334426696427798,0.8306306306306306,0.8306306306306306,open_high
22,largest_blob_area_fixed,924,0.1812402897652019,0.058332805586223745,0.12290748417897815,2.6807172083985296,0.9199134199134199,0.9199134199134199,open_high
WIN_20260414_20_31_10_Pro,largest_blob_area_fixed,729,0.1656201183092959,0.13430789583121863,0.03131222247807727,0.3478043189430412,0.598079561042524,0.598079561042524,open_high
WIN_20260414_21_29_13_Pro,largest_blob_area_fixed,642,0.5011519338110006,0.445733070343542,0.05541886346745867,0.5350542445257526,0.7538940809968847,0.7538940809968847,open_high
test1,largest_blob_area_fixed,385,0.17733035786700932,0.16879907838435138,0.008531279482657944,0.20603746227606093,0.5298701298701298,0.5298701298701298,open_high
test2,largest_blob_area_fixed,623,0.14607956761449128,0.160863183843447,-0.014783616228955715,-0.242845539616299,0.434991974317817,0.565008025682183,closed_high
test3,largest_blob_area_fixed,626,0.05449453621245065,0.03519283926946859,0.01930169694298206,0.9333092899182469,0.6629392971246006,0.6629392971246006,open_high
